RecipeIndex,ResultItemId,ResultItemName,ResultAmount,Ingredients,CraftingStations,Conditions
833,2,ItemName.DirtBlock,1,4510:ItemName.CaveWall1Echox4,WorkBenches,NotDecraftable
834,4511,ItemName.CaveWall2Echo,4,2:ItemName.DirtBlockx1,WorkBenches,GraveyardBiome
835,2,ItemName.DirtBlock,1,4511:ItemName.CaveWall2Echox4,WorkBenches,NotDecraftable
836,4521,ItemName.Dirt1Echo,4,2:ItemName.DirtBlockx1,WorkBenches,GraveyardBiome
837,2,ItemName.DirtBlock,1,4521:ItemName.Dirt1Echox4,WorkBenches,NotDecraftable
838,4522,ItemName.Dirt2Echo,4,2:ItemName.DirtBlockx1,WorkBenches,GraveyardBiome
839,2,ItemName.DirtBlock,1,4522:ItemName.Dirt2Echox4,WorkBenches,NotDecraftable
840,4523,ItemName.Dirt3Echo,4,2:ItemName.DirtBlockx1,WorkBenches,GraveyardBiome
841,2,ItemName.DirtBlock,1,4523:ItemName.Dirt3Echox4,WorkBenches,NotDecraftable
842,4524,ItemName.Dirt4Echo,4,2:ItemName.DirtBlockx1,WorkBenches,GraveyardBiome
843,2,ItemName.DirtBlock,1,4524:ItemName.Dirt4Echox4,WorkBenches,NotDecraftable
844,26,ItemName.StoneWall,4,3:ItemName.StoneBlockx1,WorkBenches,
845,3,ItemName.StoneBlock,1,26:ItemName.StoneWallx4,WorkBenches,NotDecraftable
846,4502,ItemName.Cave7Echo,4,3:ItemName.StoneBlockx1,WorkBenches,GraveyardBiome
847,3,ItemName.StoneBlock,1,4502:ItemName.Cave7Echox4,WorkBenches,NotDecraftable
848,4512,ItemName.Cave8Echo,4,3:ItemName.StoneBlockx1,WorkBenches,GraveyardBiome
849,3,ItemName.StoneBlock,1,4512:ItemName.Cave8Echox4,WorkBenches,NotDecraftable
850,4537,ItemName.Rocks1Echo,4,3:ItemName.StoneBlockx1,WorkBenches,GraveyardBiome
851,3,ItemName.StoneBlock,1,4537:ItemName.Rocks1Echox4,WorkBenches,NotDecraftable
852,4538,ItemName.Rocks2Echo,4,3:ItemName.StoneBlockx1,WorkBenches,GraveyardBiome
853,3,ItemName.StoneBlock,1,4538:ItemName.Rocks2Echox4,WorkBenches,NotDecraftable
854,4539,ItemName.Rocks3Echo,4,3:ItemName.StoneBlockx1,WorkBenches,GraveyardBiome
855,3,ItemName.StoneBlock,1,4539:ItemName.Rocks3Echox4,WorkBenches,NotDecraftable
856,4540,ItemName.Rocks4Echo,4,3:ItemName.StoneBlockx1,WorkBenches,GraveyardBiome
857,3,ItemName.StoneBlock,1,4540:ItemName.Rocks4Echox4,WorkBenches,NotDecraftable
858,1723,ItemName.LivingWoodWall,4,9:ItemName.Woodx1,LivingLoom,
859,9,ItemName.Wood,1,1723:ItemName.LivingWoodWallx4,LivingLoom,NotDecraftable
860,3584,ItemName.LivingLeafWall,4,9:ItemName.Woodx1,LivingLoom,
861,9,ItemName.Wood,1,3584:ItemName.LivingLeafWallx4,LivingLoom,NotDecraftable
862,93,ItemName.WoodWall,4,9:ItemName.Woodx1,WorkBenches,
863,9,ItemName.Wood,1,93:ItemName.WoodWallx4,WorkBenches,NotDecraftable
864,623,ItemName.RichMahoganyWall,4,620:ItemName.RichMahoganyx1,WorkBenches,
865,620,ItemName.RichMahogany,1,623:ItemName.RichMahoganyWallx4,WorkBenches,NotDecraftable
866,622,ItemName.EbonwoodWall,4,619:ItemName.Ebonwoodx1,WorkBenches,
867,619,ItemName.Ebonwood,1,622:ItemName.EbonwoodWallx4,WorkBenches,NotDecraftable
868,927,ItemName.ShadewoodWall,4,911:ItemName.Shadewoodx1,WorkBenches,
869,911,ItemName.Shadewood,1,927:ItemName.ShadewoodWallx4,WorkBenches,NotDecraftable
870,624,ItemName.PearlwoodWall,4,621:ItemName.Pearlwoodx1,WorkBenches,
871,621,ItemName.Pearlwood,1,624:ItemName.PearlwoodWallx4,WorkBenches,NotDecraftable
872,2505,ItemName.BorealWoodWall,4,2503:ItemName.BorealWoodx1,WorkBenches,
873,2503,ItemName.BorealWood,1,2505:ItemName.BorealWoodWallx4,WorkBenches,NotDecraftable
874,2506,ItemName.PalmWoodWall,4,2504:ItemName.PalmWoodx1,WorkBenches,
875,2504,ItemName.PalmWood,1,2506:ItemName.PalmWoodWallx4,WorkBenches,NotDecraftable
876,5216,ItemName.AshWoodWall,4,5215:ItemName.AshWoodx1,WorkBenches,
877,5215,ItemName.AshWood,1,5216:ItemName.AshWoodWallx4,WorkBenches,NotDecraftable
878,764,ItemName.MushroomWall,4,183:ItemName.GlowingMushroomx1,WorkBenches,
879,183,ItemName.GlowingMushroom,1,764:ItemName.MushroomWallx4,WorkBenches,NotDecraftable
880,1726,ItemName.PumpkinWall,4,1725:ItemName.Pumpkinx1,WorkBenches,
881,1725,ItemName.Pumpkin,1,1726:ItemName.PumpkinWallx4,WorkBenches,NotDecraftable
882,1728,ItemName.HayWall,4,1727:ItemName.Hayx1,WorkBenches,
883,1727,ItemName.Hay,1,1728:ItemName.HayWallx4,WorkBenches,NotDecraftable
884,1730,ItemName.SpookyWoodWall,4,1729:ItemName.SpookyWoodx1,WorkBenches,
885,1729,ItemName.SpookyWood,1,1730:ItemName.SpookyWoodWallx4,WorkBenches,NotDecraftable
886,3751,ItemName.CogWall,4,1344:ItemName.Cogx1,WorkBenches,
887,1344,ItemName.Cog,1,3751:ItemName.CogWallx4,WorkBenches,NotDecraftable
888,2861,ItemName.MartianConduitWall,4,2860:ItemName.MartianConduitPlatingx1,WorkBenches,
889,2860,ItemName.MartianConduitPlating,1,2861:ItemName.MartianConduitWallx4,WorkBenches,NotDecraftable
890,3760,ItemName.SillyBalloonPinkWall,4,3736:ItemName.SillyBalloonPinkx1,WorkBenches,
891,3736,ItemName.SillyBalloonPink,1,3760:ItemName.SillyBalloonPinkWallx4,WorkBenches,NotDecraftable
892,3761,ItemName.SillyBalloonPurpleWall,4,3737:ItemName.SillyBalloonPurplex1,WorkBenches,
893,3737,ItemName.SillyBalloonPurple,1,3761:ItemName.SillyBalloonPurpleWallx4,WorkBenches,NotDecraftable
894,3762,ItemName.SillyBalloonGreenWall,4,3738:ItemName.SillyBalloonGreenx1,WorkBenches,
895,3738,ItemName.SillyBalloonGreen,1,3762:ItemName.SillyBalloonGreenWallx4,WorkBenches,NotDecraftable
896,3239,ItemName.Trapdoor,1,9:ItemName.Woodx8;22:ItemName.IronBarx4,WorkBenches,AnyWood;AnyIronBar
897,3240,ItemName.TallGate,1,9:ItemName.Woodx12;22:ItemName.IronBarx4,HeavyWorkBench,AnyWood;AnyIronBar
898,25,ItemName.WoodenDoor,1,9:ItemName.Woodx6,WorkBenches,
899,34,ItemName.WoodenChair,1,9:ItemName.Woodx4,WorkBenches,
900,48,ItemName.Chest,1,9:ItemName.Woodx8;22:ItemName.IronBarx2,WorkBenches,AnyIronBar
901,2827,ItemName.WoodenSink,1,9:ItemName.Woodx6;206:ItemName.WaterBucketx1,WorkBenches,
902,32,ItemName.WoodenTable,1,9:ItemName.Woodx8,WorkBenches,
903,36,ItemName.WorkBench,1,9:ItemName.Woodx10,,
904,333,ItemName.Piano,1,154:ItemName.Bonex4;9:ItemName.Woodx15;149:ItemName.Bookx1,Sawmill,
905,224,ItemName.Bed,1,9:ItemName.Woodx15;225:ItemName.Silkx5,Sawmill,
906,334,ItemName.Dresser,1,9:ItemName.Woodx16,Sawmill,
907,354,ItemName.Bookcase,1,9:ItemName.Woodx20;149:ItemName.Bookx10,Sawmill,
908,2519,ItemName.PalmWoodBathtub,1,2504:ItemName.PalmWoodx14,Sawmill,
909,2520,ItemName.PalmWoodBed,1,2504:ItemName.PalmWoodx15;225:ItemName.Silkx5,Sawmill,
910,2521,ItemName.PalmWoodBench,1,2504:ItemName.PalmWoodx8,Sawmill,
911,2536,ItemName.PalmWoodBookcase,1,2504:ItemName.PalmWoodx20;149:ItemName.Bookx10,Sawmill,
912,2522,ItemName.PalmWoodCandelabra,1,2504:ItemName.PalmWoodx5;8:ItemName.Torchx3,WorkBenches,
913,2523,ItemName.PalmWoodCandle,1,2504:ItemName.PalmWoodx4;8:ItemName.Torchx1,WorkBenches,
914,2524,ItemName.PalmWoodChair,1,2504:ItemName.PalmWoodx4,WorkBenches,
915,2525,ItemName.PalmWoodChandelier,1,2504:ItemName.PalmWoodx4;8:ItemName.Torchx4;85:ItemName.Chainx1,Anvils,
916,2526,ItemName.PalmWoodChest,1,2504:ItemName.PalmWoodx8;22:ItemName.IronBarx2,WorkBenches,AnyIronBar
917,2601,ItemName.PalmWoodClock,1,22:ItemName.IronBarx3;170:ItemName.Glassx6;2504:ItemName.PalmWoodx10,Sawmill,AnyIronBar
918,2528,ItemName.PalmWoodDoor,1,2504:ItemName.PalmWoodx6,WorkBenches,
919,2529,ItemName.PalmWoodDresser,1,2504:ItemName.PalmWoodx16,Sawmill,
920,2533,ItemName.PalmWoodLamp,1,8:ItemName.Torchx1;2504:ItemName.PalmWoodx3,WorkBenches,
921,2530,ItemName.PalmWoodLantern,1,2504:ItemName.PalmWoodx6;8:ItemName.Torchx1,WorkBenches,
922,2531,ItemName.PalmWoodPiano,1,154:ItemName.Bonex4;2504:ItemName.PalmWoodx15;149:ItemName.Bookx1,Sawmill,
923,2527,ItemName.PalmWoodSofa,1,2504:ItemName.PalmWoodx5;225:ItemName.Silkx2,Sawmill,
924,2850,ItemName.PalmWoodSink,1,2504:ItemName.PalmWoodx6;206:ItemName.WaterBucketx1,WorkBenches,
925,4118,ItemName.ToiletPalm,1,2504:ItemName.PalmWoodx6,Sawmill,
926,2532,ItemName.PalmWoodTable,1,2504:ItemName.PalmWoodx8,WorkBenches,
927,2534,ItemName.PalmWoodWorkBench,1,2504:ItemName.PalmWoodx10,,
928,4717,ItemName.BorealBeam,2,2503:ItemName.BorealWoodx1,Sawmill,
929,2552,ItemName.BorealWoodBathtub,1,2503:ItemName.BorealWoodx14,Sawmill,
930,2553,ItemName.BorealWoodBed,1,2503:ItemName.BorealWoodx15;225:ItemName.Silkx5,Sawmill,
931,2554,ItemName.BorealWoodBookcase,1,2503:ItemName.BorealWoodx20;149:ItemName.Bookx10,Sawmill,
932,2555,ItemName.BorealWoodCandelabra,1,2503:ItemName.BorealWoodx5;974:ItemName.IceTorchx3,WorkBenches,
933,2556,ItemName.BorealWoodCandle,1,2503:ItemName.BorealWoodx4;974:ItemName.IceTorchx1,WorkBenches,
934,2557,ItemName.BorealWoodChair,1,2503:ItemName.BorealWoodx4,WorkBenches,
935,2558,ItemName.BorealWoodChandelier,1,2503:ItemName.BorealWoodx4;974:ItemName.IceTorchx4;85:ItemName.Chainx1,Anvils,
936,2559,ItemName.BorealWoodChest,1,2503:ItemName.BorealWoodx8;22:ItemName.IronBarx2,WorkBenches,AnyIronBar
937,2560,ItemName.BorealWoodClock,1,22:ItemName.IronBarx3;170:ItemName.Glassx6;2503:ItemName.BorealWoodx10,Sawmill,AnyIronBar
938,2561,ItemName.BorealWoodDoor,1,2503:ItemName.BorealWoodx6,WorkBenches,
939,2562,ItemName.BorealWoodDresser,1,2503:ItemName.BorealWoodx16,Sawmill,
940,2563,ItemName.BorealWoodLamp,1,974:ItemName.IceTorchx1;2503:ItemName.BorealWoodx3,WorkBenches,
941,2564,ItemName.BorealWoodLantern,1,2503:ItemName.BorealWoodx6;974:ItemName.IceTorchx1,WorkBenches,
942,2565,ItemName.BorealWoodPiano,1,154:ItemName.Bonex4;2503:ItemName.BorealWoodx15;149:ItemName.Bookx1,Sawmill,
943,858,ItemName.BorealWoodSofa,1,2503:ItemName.BorealWoodx5;225:ItemName.Silkx2,Sawmill,
944,2852,ItemName.BorealWoodSink,1,2503:ItemName.BorealWoodx6;206:ItemName.WaterBucketx1,WorkBenches,
945,4119,ItemName.ToiletBoreal,1,2503:ItemName.BorealWoodx6,Sawmill,
946,677,ItemName.BorealWoodTable,1,2503:ItemName.BorealWoodx8,WorkBenches,
947,673,ItemName.BorealWoodWorkBench,1,2503:ItemName.BorealWoodx10,,
948,4718,ItemName.RichMahoganyBeam,2,620:ItemName.RichMahoganyx1,Sawmill,
949,2597,ItemName.RichMahoganyClock,1,22:ItemName.IronBarx3;170:ItemName.Glassx6;620:ItemName.RichMahoganyx10,Sawmill,AnyIronBar
950,651,ItemName.RichMahoganyDoor,1,620:ItemName.RichMahoganyx6,WorkBenches,
951,629,ItemName.RichMahoganyChair,1,620:ItemName.RichMahoganyx4,WorkBenches,
952,626,ItemName.RichMahoganyChest,1,620:ItemName.RichMahoganyx8;22:ItemName.IronBarx2,WorkBenches,AnyIronBar
953,2829,ItemName.RichMahoganySink,1,620:ItemName.RichMahoganyx6;206:ItemName.WaterBucketx1,WorkBenches,
954,639,ItemName.RichMahoganyTable,1,620:ItemName.RichMahoganyx8,WorkBenches,
955,636,ItemName.RichMahoganyWorkBench,1,620:ItemName.RichMahoganyx10,,
956,642,ItemName.RichMahoganyPiano,1,154:ItemName.Bonex4;620:ItemName.RichMahoganyx15;149:ItemName.Bookx1,Sawmill,
957,645,ItemName.RichMahoganyBed,1,620:ItemName.RichMahoganyx15;225:ItemName.Silkx5,Sawmill,
958,648,ItemName.RichMahoganyDresser,1,620:ItemName.RichMahoganyx16,Sawmill,
959,2026,ItemName.RichMahoganyBookcase,1,620:ItemName.RichMahoganyx20;149:ItemName.Bookx10,Sawmill,
960,2077,ItemName.RichMahoganyBathtub,1,620:ItemName.RichMahoganyx14,Sawmill,
961,2050,ItemName.RichMahoganyCandle,1,620:ItemName.RichMahoganyx4;8:ItemName.Torchx1,WorkBenches,
962,2038,ItemName.RichMahoganyLantern,1,620:ItemName.RichMahoganyx6;8:ItemName.Torchx1,WorkBenches,
963,2060,ItemName.RichMahoganyChandelier,1,620:ItemName.RichMahoganyx4;8:ItemName.Torchx4;85:ItemName.Chainx1,Anvils,
964,2087,ItemName.RichMahoganyLamp,1,8:ItemName.Torchx1;620:ItemName.RichMahoganyx3,WorkBenches,
965,2098,ItemName.RichMahoganyCandelabra,1,620:ItemName.RichMahoganyx5;8:ItemName.Torchx3,WorkBenches,
966,2399,ItemName.RichMahoganySofa,1,620:ItemName.RichMahoganyx5;225:ItemName.Silkx2,Sawmill,
967,4097,ItemName.ToiletRichMahogany,1,620:ItemName.RichMahoganyx6,Sawmill,
968,650,ItemName.EbonwoodDoor,1,619:ItemName.Ebonwoodx6,WorkBenches,
969,628,ItemName.EbonwoodChair,1,619:ItemName.Ebonwoodx4,WorkBenches,
970,2593,ItemName.EbonwoodClock,1,22:ItemName.IronBarx3;170:ItemName.Glassx6;619:ItemName.Ebonwoodx10,Sawmill,AnyIronBar
971,625,ItemName.EbonwoodChest,1,619:ItemName.Ebonwoodx8;22:ItemName.IronBarx2,WorkBenches,AnyIronBar
972,2828,ItemName.EbonwoodSink,1,619:ItemName.Ebonwoodx6;206:ItemName.WaterBucketx1,WorkBenches,
973,638,ItemName.EbonwoodTable,1,619:ItemName.Ebonwoodx8,WorkBenches,
974,635,ItemName.EbonwoodWorkBench,1,619:ItemName.Ebonwoodx10,,
975,641,ItemName.EbonwoodPiano,1,154:ItemName.Bonex4;619:ItemName.Ebonwoodx15;149:ItemName.Bookx1,Sawmill,
976,644,ItemName.EbonwoodBed,1,619:ItemName.Ebonwoodx15;225:ItemName.Silkx5,Sawmill,
977,647,ItemName.EbonwoodDresser,1,619:ItemName.Ebonwoodx16,Sawmill,
978,2021,ItemName.EbonwoodBookcase,1,619:ItemName.Ebonwoodx20;149:ItemName.Bookx10,Sawmill,
979,2073,ItemName.EbonwoodBathtub,1,619:ItemName.Ebonwoodx14,Sawmill,
980,2033,ItemName.EbonwoodLantern,1,619:ItemName.Ebonwoodx6;8:ItemName.Torchx1,WorkBenches,
981,2046,ItemName.EbonwoodCandle,1,619:ItemName.Ebonwoodx4;8:ItemName.Torchx1,WorkBenches,
982,2056,ItemName.EbonwoodChandelier,1,619:ItemName.Ebonwoodx4;8:ItemName.Torchx4;85:ItemName.Chainx1,Anvils,
983,2083,ItemName.EbonwoodLamp,1,8:ItemName.Torchx1;619:ItemName.Ebonwoodx3,WorkBenches,
984,2093,ItemName.EbonwoodCandelabra,1,619:ItemName.Ebonwoodx5;8:ItemName.Torchx3,WorkBenches,
985,2398,ItemName.EbonwoodSofa,1,619:ItemName.Ebonwoodx5;225:ItemName.Silkx2,Sawmill,
986,4096,ItemName.ToiletEbonyWood,1,619:ItemName.Ebonwoodx6,Sawmill,
987,2604,ItemName.ShadewoodClock,1,22:ItemName.IronBarx3;170:ItemName.Glassx6;911:ItemName.Shadewoodx10,Sawmill,AnyIronBar
988,912,ItemName.ShadewoodDoor,1,911:ItemName.Shadewoodx6,WorkBenches,
989,915,ItemName.ShadewoodChair,1,911:ItemName.Shadewoodx4,WorkBenches,
990,914,ItemName.ShadewoodChest,1,911:ItemName.Shadewoodx8;22:ItemName.IronBarx2,WorkBenches,AnyIronBar
991,2835,ItemName.ShadewoodSink,1,911:ItemName.Shadewoodx6;206:ItemName.WaterBucketx1,WorkBenches,
992,917,ItemName.ShadewoodTable,1,911:ItemName.Shadewoodx8,WorkBenches,
993,916,ItemName.ShadewoodWorkBench,1,911:ItemName.Shadewoodx10,,
994,919,ItemName.ShadewoodPiano,1,154:ItemName.Bonex4;911:ItemName.Shadewoodx15;149:ItemName.Bookx1,Sawmill,
995,920,ItemName.ShadewoodBed,1,911:ItemName.Shadewoodx15;225:ItemName.Silkx5,Sawmill,
996,2127,ItemName.ShadewoodBathtub,1,911:ItemName.Shadewoodx14,Sawmill,
997,2136,ItemName.ShadewoodBookcase,1,911:ItemName.Shadewoodx20;149:ItemName.Bookx10,Sawmill,
998,918,ItemName.ShadewoodDresser,1,911:ItemName.Shadewoodx16,Sawmill,
999,2142,ItemName.ShadewoodChandelier,1,911:ItemName.Shadewoodx4;8:ItemName.Torchx4;85:ItemName.Chainx1,Anvils,
1000,2150,ItemName.ShadewoodCandelabra,1,911:ItemName.Shadewoodx5;8:ItemName.Torchx3,WorkBenches,
1001,2146,ItemName.ShadewoodLantern,1,911:ItemName.Shadewoodx6;8:ItemName.Torchx1,WorkBenches,
1002,2132,ItemName.ShadewoodLamp,1,8:ItemName.Torchx1;911:ItemName.Shadewoodx3,WorkBenches,
1003,2154,ItemName.ShadewoodCandle,1,911:ItemName.Shadewoodx4;8:ItemName.Torchx1,WorkBenches,
1004,2401,ItemName.ShadewoodSofa,1,911:ItemName.Shadewoodx5;225:ItemName.Silkx2,Sawmill,
1005,4105,ItemName.ToiletShadewood,1,911:ItemName.Shadewoodx6,Sawmill,
1006,2602,ItemName.PearlwoodClock,1,22:ItemName.IronBarx3;170:ItemName.Glassx6;621:ItemName.Pearlwoodx10,Sawmill,AnyIronBar
1007,652,ItemName.PearlwoodDoor,1,621:ItemName.Pearlwoodx6,WorkBenches,
1008,630,ItemName.PearlwoodChair,1,621:ItemName.Pearlwoodx4,WorkBenches,
1009,627,ItemName.PearlwoodChest,1,621:ItemName.Pearlwoodx8;22:ItemName.IronBarx2,WorkBenches,AnyIronBar
1010,2830,ItemName.PearlwoodSink,1,621:ItemName.Pearlwoodx6;206:ItemName.WaterBucketx1,WorkBenches,
1011,640,ItemName.PearlwoodTable,1,621:ItemName.Pearlwoodx8,WorkBenches,
1012,637,ItemName.PearlwoodWorkBench,1,621:ItemName.Pearlwoodx10,,
1013,643,ItemName.PearlwoodPiano,1,154:ItemName.Bonex4;621:ItemName.Pearlwoodx15;149:ItemName.Bookx1,Sawmill,
1014,646,ItemName.PearlwoodBed,1,621:ItemName.Pearlwoodx15;225:ItemName.Silkx5,Sawmill,
1015,649,ItemName.PearlwoodDresser,1,621:ItemName.Pearlwoodx16,Sawmill,
1016,2027,ItemName.PearlwoodBookcase,1,621:ItemName.Pearlwoodx20;149:ItemName.Bookx10,Sawmill,
1017,2078,ItemName.PearlwoodBathtub,1,621:ItemName.Pearlwoodx14,Sawmill,
1018,2039,ItemName.PearlwoodLantern,1,621:ItemName.Pearlwoodx6;8:ItemName.Torchx1,WorkBenches,
1019,2051,ItemName.PearlwoodCandle,1,621:ItemName.Pearlwoodx4;8:ItemName.Torchx1,WorkBenches,
1020,2061,ItemName.PearlwoodChandelier,1,621:ItemName.Pearlwoodx4;8:ItemName.Torchx4;85:ItemName.Chainx1,Anvils,
1021,2088,ItemName.PearlwoodLamp,1,8:ItemName.Torchx1;621:ItemName.Pearlwoodx3,WorkBenches,
1022,2099,ItemName.PearlwoodCandelabra,1,621:ItemName.Pearlwoodx5;8:ItemName.Torchx3,WorkBenches,
1023,2400,ItemName.PearlwoodSofa,1,621:ItemName.Pearlwoodx5;225:ItemName.Silkx2,Sawmill,
1024,4098,ItemName.ToiletPearlwood,1,621:ItemName.Pearlwoodx6,Sawmill,
1025,5279,ItemName.AshWoodHelmet,1,5215:ItemName.AshWoodx20,WorkBenches,
1026,5280,ItemName.AshWoodBreastplate,1,5215:ItemName.AshWoodx30,WorkBenches,
1027,5281,ItemName.AshWoodGreaves,1,5215:ItemName.AshWoodx25,WorkBenches,
1028,5284,ItemName.AshWoodSword,1,5215:ItemName.AshWoodx7,WorkBenches,
1029,5283,ItemName.AshWoodHammer,1,5215:ItemName.AshWoodx8,WorkBenches,
1030,5282,ItemName.AshWoodBow,1,5215:ItemName.AshWoodx10,WorkBenches,
1031,5190,ItemName.AshWoodBathtub,1,5215:ItemName.AshWoodx14,Sawmill,
1032,5191,ItemName.AshWoodBed,1,5215:ItemName.AshWoodx15;225:ItemName.Silkx5,Sawmill,
1033,5192,ItemName.AshWoodBookcase,1,5215:ItemName.AshWoodx20;149:ItemName.Bookx10,Sawmill,
1034,5193,ItemName.AshWoodDresser,1,5215:ItemName.AshWoodx16,Sawmill,
1035,5194,ItemName.AshWoodCandelabra,1,5215:ItemName.AshWoodx5;8:ItemName.Torchx3,WorkBenches,
1036,5195,ItemName.AshWoodCandle,1,5215:ItemName.AshWoodx4;8:ItemName.Torchx1,WorkBenches,
1037,5196,ItemName.AshWoodChair,1,5215:ItemName.AshWoodx4,WorkBenches,
1038,5197,ItemName.AshWoodChandelier,1,5215:ItemName.AshWoodx4;8:ItemName.Torchx4;85:ItemName.Chainx1,Anvils,
1039,5198,ItemName.AshWoodChest,1,5215:ItemName.AshWoodx8;22:ItemName.IronBarx2,WorkBenches,AnyIronBar
1040,5199,ItemName.AshWoodClock,1,5215:ItemName.AshWoodx10;22:ItemName.IronBarx3;170:ItemName.Glassx6,Sawmill,AnyIronBar
1041,5200,ItemName.AshWoodDoor,1,5215:ItemName.AshWoodx6,WorkBenches,
1042,5201,ItemName.AshWoodLamp,1,8:ItemName.Torchx1;5215:ItemName.AshWoodx3,WorkBenches,
1043,5202,ItemName.AshWoodLantern,1,5215:ItemName.AshWoodx6;8:ItemName.Torchx1,WorkBenches,
1044,5203,ItemName.AshWoodPiano,1,5215:ItemName.AshWoodx15;154:ItemName.Bonex4;149:ItemName.Bookx1,Sawmill,
1045,5205,ItemName.AshWoodSink,1,5215:ItemName.AshWoodx6;206:ItemName.WaterBucketx1,WorkBenches,
1046,5206,ItemName.AshWoodSofa,1,5215:ItemName.AshWoodx5;225:ItemName.Silkx2,Sawmill,
1047,5207,ItemName.AshWoodTable,1,5215:ItemName.AshWoodx8,WorkBenches,
1048,5208,ItemName.AshWoodWorkbench,1,5215:ItemName.AshWoodx10,,
1049,5210,ItemName.AshWoodToilet,1,5215:ItemName.AshWoodx6,Sawmill,
1050,4721,ItemName.MushroomBeam,2,183:ItemName.GlowingMushroomx1,Sawmill,
1051,2537,ItemName.MushroomBathtub,1,183:ItemName.GlowingMushroomx14,Sawmill,
1052,2538,ItemName.MushroomBed,1,183:ItemName.GlowingMushroomx15;225:ItemName.Silkx5,Sawmill,
1053,2539,ItemName.MushroomBench,1,183:ItemName.GlowingMushroomx8,Sawmill,
1054,2540,ItemName.MushroomBookcase,1,183:ItemName.GlowingMushroomx20;149:ItemName.Bookx10,Sawmill,
1055,2541,ItemName.MushroomCandelabra,1,183:ItemName.GlowingMushroomx5;8:ItemName.Torchx3,WorkBenches,
1056,2542,ItemName.MushroomCandle,1,183:ItemName.GlowingMushroomx4;8:ItemName.Torchx1,WorkBenches,
1057,810,ItemName.MushroomChair,1,183:ItemName.GlowingMushroomx4,WorkBenches,
1058,2543,ItemName.MushroomChandelier,1,183:ItemName.GlowingMushroomx4;8:ItemName.Torchx4;85:ItemName.Chainx1,Anvils,
1059,2544,ItemName.MushroomChest,1,183:ItemName.GlowingMushroomx8;22:ItemName.IronBarx2,WorkBenches,AnyIronBar
1060,2599,ItemName.MushroomClock,1,22:ItemName.IronBarx3;170:ItemName.Glassx6;183:ItemName.GlowingMushroomx10,Sawmill,AnyIronBar
1061,818,ItemName.MushroomDoor,1,183:ItemName.GlowingMushroomx6,WorkBenches,
1062,2545,ItemName.MushroomDresser,1,183:ItemName.GlowingMushroomx16,Sawmill,
1063,2547,ItemName.MushroomLamp,1,8:ItemName.Torchx1;183:ItemName.GlowingMushroomx3,WorkBenches,
1064,2546,ItemName.MushroomLantern,1,183:ItemName.GlowingMushroomx6;8:ItemName.Torchx1,WorkBenches,
1065,2548,ItemName.MushroomPiano,1,154:ItemName.Bonex4;183:ItemName.GlowingMushroomx15;149:ItemName.Bookx1,Sawmill,
1066,2413,ItemName.MushroomSofa,1,183:ItemName.GlowingMushroomx5;225:ItemName.Silkx2,Sawmill,
1067,2851,ItemName.MushroomSink,1,183:ItemName.GlowingMushroomx6;206:ItemName.WaterBucketx1,WorkBenches,
1068,4103,ItemName.ToiletMushroom,1,183:ItemName.GlowingMushroomx6,Sawmill,
1069,2550,ItemName.MushroomTable,1,183:ItemName.GlowingMushroomx8,WorkBenches,
1070,814,ItemName.MushroomWorkBench,1,183:ItemName.GlowingMushroomx10,,
1071,2567,ItemName.SlimeBathtub,1,762:ItemName.SlimeBlockx14,Solidifier,
1072,2568,ItemName.SlimeBed,1,762:ItemName.SlimeBlockx15;225:ItemName.Silkx5,Solidifier,
1073,2569,ItemName.SlimeBookcase,1,762:ItemName.SlimeBlockx20;149:ItemName.Bookx10,Solidifier,
1074,2570,ItemName.SlimeCandelabra,1,762:ItemName.SlimeBlockx5;8:ItemName.Torchx3,Solidifier,
1075,2571,ItemName.SlimeCandle,1,762:ItemName.SlimeBlockx4;8:ItemName.Torchx1,Solidifier,
1076,2572,ItemName.SlimeChair,1,762:ItemName.SlimeBlockx4,Solidifier,
1077,2573,ItemName.SlimeChandelier,1,762:ItemName.SlimeBlockx4;8:ItemName.Torchx4;85:ItemName.Chainx1,Solidifier,
1078,2574,ItemName.SlimeChest,1,762:ItemName.SlimeBlockx8;22:ItemName.IronBarx2,Solidifier,AnyIronBar
1079,2575,ItemName.SlimeClock,1,22:ItemName.IronBarx3;170:ItemName.Glassx6;762:ItemName.SlimeBlockx10,Solidifier,AnyIronBar
1080,2576,ItemName.SlimeDoor,1,762:ItemName.SlimeBlockx6,Solidifier,
1081,2577,ItemName.SlimeDresser,1,762:ItemName.SlimeBlockx16,Solidifier,
1082,2578,ItemName.SlimeLamp,1,8:ItemName.Torchx1;762:ItemName.SlimeBlockx3,Solidifier,
1083,2579,ItemName.SlimeLantern,1,762:ItemName.SlimeBlockx6;8:ItemName.Torchx1,Solidifier,
1084,2580,ItemName.SlimePiano,1,154:ItemName.Bonex4;762:ItemName.SlimeBlockx15;149:ItemName.Bookx1,Solidifier,
1085,2582,ItemName.SlimeSofa,1,762:ItemName.SlimeBlockx5;225:ItemName.Silkx2,Solidifier,
1086,2853,ItemName.SlimeSink,1,762:ItemName.SlimeBlockx6;206:ItemName.WaterBucketx1,Solidifier,
1087,4120,ItemName.ToiletSlime,1,762:ItemName.SlimeBlockx6,Solidifier,
