InputItemId,InputItemName,OutputItemId,OutputItemName,OutputAmount,Type
1204,ItemName.TitaniumChainsaw,1198,ItemName.TitaniumBar,13,deconstruct
1205,ItemName.PalladiumMask,1184,ItemName.PalladiumBar,12,deconstruct
1206,ItemName.PalladiumHelmet,1184,ItemName.PalladiumBar,12,deconstruct
1207,ItemName.PalladiumHeadgear,1184,ItemName.PalladiumBar,12,deconstruct
1208,ItemName.PalladiumBreastplate,1184,ItemName.PalladiumBar,24,deconstruct
1209,ItemName.PalladiumLeggings,1184,ItemName.PalladiumBar,18,deconstruct
1210,ItemName.OrichalcumMask,1191,ItemName.OrichalcumBar,12,deconstruct
1211,ItemName.OrichalcumHelmet,1191,ItemName.OrichalcumBar,12,deconstruct
1212,ItemName.OrichalcumHeadgear,1191,ItemName.OrichalcumBar,12,deconstruct
1213,ItemName.OrichalcumBreastplate,1191,ItemName.OrichalcumBar,24,deconstruct
1214,ItemName.OrichalcumLeggings,1191,ItemName.OrichalcumBar,18,deconstruct
1215,ItemName.TitaniumMask,1198,ItemName.TitaniumBar,13,deconstruct
1216,ItemName.TitaniumHelmet,1198,ItemName.TitaniumBar,13,deconstruct
1217,ItemName.TitaniumHeadgear,1198,ItemName.TitaniumBar,13,deconstruct
1218,ItemName.TitaniumBreastplate,1198,ItemName.TitaniumBar,26,deconstruct
1219,ItemName.TitaniumLeggings,1198,ItemName.TitaniumBar,20,deconstruct
1220,ItemName.OrichalcumAnvil,1191,ItemName.OrichalcumBar,12,deconstruct
1221,ItemName.TitaniumForge,221,ItemName.Hellforge,1,deconstruct
1221,ItemName.TitaniumForge,1106,ItemName.TitaniumOre,30,deconstruct
1222,ItemName.PalladiumWaraxe,1184,ItemName.PalladiumBar,12,deconstruct
1223,ItemName.OrichalcumWaraxe,1191,ItemName.OrichalcumBar,12,deconstruct
1224,ItemName.TitaniumWaraxe,1198,ItemName.TitaniumBar,13,deconstruct
1226,ItemName.ChlorophyteClaymore,1006,ItemName.ChlorophyteBar,12,deconstruct
1227,ItemName.ChlorophyteSaber,1006,ItemName.ChlorophyteBar,12,deconstruct
1228,ItemName.ChlorophytePartisan,1006,ItemName.ChlorophyteBar,12,deconstruct
1229,ItemName.ChlorophyteShotbow,1006,ItemName.ChlorophyteBar,12,deconstruct
1230,ItemName.ChlorophytePickaxe,1006,ItemName.ChlorophyteBar,18,deconstruct
1231,ItemName.ChlorophyteDrill,1006,ItemName.ChlorophyteBar,18,deconstruct
1232,ItemName.ChlorophyteChainsaw,1006,ItemName.ChlorophyteBar,18,deconstruct
1233,ItemName.ChlorophyteGreataxe,1006,ItemName.ChlorophyteBar,18,deconstruct
1234,ItemName.ChlorophyteWarhammer,1006,ItemName.ChlorophyteBar,18,deconstruct
1235,ItemName.ChlorophyteArrow,1006,ItemName.ChlorophyteBar,1,deconstruct
1236,ItemName.AmethystHook,181,ItemName.Amethyst,15,deconstruct
1237,ItemName.TopazHook,180,ItemName.Topaz,15,deconstruct
1238,ItemName.SapphireHook,177,ItemName.Sapphire,15,deconstruct
1239,ItemName.EmeraldHook,179,ItemName.Emerald,15,deconstruct
1240,ItemName.RubyHook,178,ItemName.Ruby,15,deconstruct
1241,ItemName.DiamondHook,182,ItemName.Diamond,15,deconstruct
1245,ItemName.OrangeTorch,5353,ItemName.ShimmerTorch,1,item_transform
1247,ItemName.BeeCloak,532,ItemName.StarCloak,1,deconstruct
1247,ItemName.BeeCloak,1132,ItemName.HoneyComb,1,deconstruct
1249,ItemName.HoneyBalloon,159,ItemName.ShinyRedBalloon,1,deconstruct
1249,ItemName.HoneyBalloon,1132,ItemName.HoneyComb,1,deconstruct
1250,ItemName.BlueHorseshoeBalloon,158,ItemName.LuckyHorseshoe,1,deconstruct
1250,ItemName.BlueHorseshoeBalloon,399,ItemName.CloudinaBalloon,1,deconstruct
1251,ItemName.WhiteHorseshoeBalloon,158,ItemName.LuckyHorseshoe,1,deconstruct
1251,ItemName.WhiteHorseshoeBalloon,1163,ItemName.BlizzardinaBalloon,1,deconstruct
1252,ItemName.YellowHorseshoeBalloon,158,ItemName.LuckyHorseshoe,1,deconstruct
1252,ItemName.YellowHorseshoeBalloon,983,ItemName.SandstorminaBalloon,1,deconstruct
1257,ItemName.CrimtaneBar,880,ItemName.CrimtaneOre,3,deconstruct
1262,ItemName.ChlorophyteJackhammer,1006,ItemName.ChlorophyteBar,18,deconstruct
1267,ItemName.PurpleStainedGlass,181,ItemName.Amethyst,1,deconstruct
1267,ItemName.PurpleStainedGlass,392,ItemName.GlassWall,20,deconstruct
1268,ItemName.YellowStainedGlass,180,ItemName.Topaz,1,deconstruct
1268,ItemName.YellowStainedGlass,392,ItemName.GlassWall,20,deconstruct
1269,ItemName.BlueStainedGlass,177,ItemName.Sapphire,1,deconstruct
1269,ItemName.BlueStainedGlass,392,ItemName.GlassWall,20,deconstruct
1270,ItemName.GreenStainedGlass,179,ItemName.Emerald,1,deconstruct
1270,ItemName.GreenStainedGlass,392,ItemName.GlassWall,20,deconstruct
1271,ItemName.RedStainedGlass,178,ItemName.Ruby,1,deconstruct
1271,ItemName.RedStainedGlass,392,ItemName.GlassWall,20,deconstruct
1272,ItemName.MulticoloredStainedGlass,177,ItemName.Sapphire,1,deconstruct
1272,ItemName.MulticoloredStainedGlass,178,ItemName.Ruby,1,deconstruct
1272,ItemName.MulticoloredStainedGlass,179,ItemName.Emerald,1,deconstruct
1272,ItemName.MulticoloredStainedGlass,180,ItemName.Topaz,1,deconstruct
1272,ItemName.MulticoloredStainedGlass,181,ItemName.Amethyst,1,deconstruct
1272,ItemName.MulticoloredStainedGlass,392,ItemName.GlassWall,50,deconstruct
1282,ItemName.AmethystRobe,181,ItemName.Amethyst,10,deconstruct
1282,ItemName.AmethystRobe,262,ItemName.Robe,1,deconstruct
1283,ItemName.TopazRobe,180,ItemName.Topaz,10,deconstruct
1283,ItemName.TopazRobe,262,ItemName.Robe,1,deconstruct
1284,ItemName.SapphireRobe,177,ItemName.Sapphire,10,deconstruct
1284,ItemName.SapphireRobe,262,ItemName.Robe,1,deconstruct
1285,ItemName.EmeraldRobe,179,ItemName.Emerald,10,deconstruct
1285,ItemName.EmeraldRobe,262,ItemName.Robe,1,deconstruct
1286,ItemName.RubyRobe,178,ItemName.Ruby,10,deconstruct
1286,ItemName.RubyRobe,262,ItemName.Robe,1,deconstruct
1287,ItemName.DiamondRobe,182,ItemName.Diamond,10,deconstruct
1287,ItemName.DiamondRobe,262,ItemName.Robe,1,deconstruct
1291,ItemName.LifeFruit,5338,ItemName.AegisFruit,1,item_transform
1301,ItemName.DestroyerEmblem,935,ItemName.AvengerEmblem,1,deconstruct
1301,ItemName.DestroyerEmblem,1248,ItemName.EyeoftheGolem,1,deconstruct
1302,ItemName.HighVelocityBullet,1344,ItemName.Cog,1,deconstruct
1302,ItemName.HighVelocityBullet,1432,ItemName.EmptyBullet,50,deconstruct
1304,ItemName.ZombieArm,215,ItemName.WhoopieCushion,1,item_transform
1310,ItemName.PoisonDart,209,ItemName.Stinger,1,deconstruct
1316,ItemName.TurtleHelmet,1006,ItemName.ChlorophyteBar,12,deconstruct
1316,ItemName.TurtleHelmet,1328,ItemName.TurtleShell,1,deconstruct
1317,ItemName.TurtleScaleMail,1006,ItemName.ChlorophyteBar,24,deconstruct
1317,ItemName.TurtleScaleMail,1328,ItemName.TurtleShell,1,deconstruct
1318,ItemName.TurtleLeggings,1006,ItemName.ChlorophyteBar,18,deconstruct
1318,ItemName.TurtleLeggings,1328,ItemName.TurtleShell,1,deconstruct
1322,ItemName.MagmaStone,906,ItemName.LavaCharm,1,item_transform
1331,ItemName.BloodySpine,1330,ItemName.Vertebrae,15,deconstruct
1331,ItemName.BloodySpine,2886,ItemName.ViciousPowder,30,deconstruct
1333,ItemName.IchorTorch,5353,ItemName.ShimmerTorch,1,item_transform
1334,ItemName.IchorArrow,40,ItemName.WoodenArrow,150,deconstruct
1334,ItemName.IchorArrow,1332,ItemName.Ichor,1,deconstruct
1335,ItemName.IchorBullet,97,ItemName.MusketBall,150,deconstruct
1335,ItemName.IchorBullet,1332,ItemName.Ichor,1,deconstruct
1336,ItemName.GoldenShower,521,ItemName.SoulofNight,15,deconstruct
1336,ItemName.GoldenShower,531,ItemName.SpellTome,1,deconstruct
1336,ItemName.GoldenShower,1332,ItemName.Ichor,20,deconstruct
1338,ItemName.ExplosiveBunny,167,ItemName.Dynamite,1,deconstruct
1338,ItemName.ExplosiveBunny,2019,ItemName.Bunny,1,deconstruct
1340,ItemName.FlaskofVenom,126,ItemName.BottledWater,1,deconstruct
1340,ItemName.FlaskofVenom,1339,ItemName.VialofVenom,5,deconstruct
1341,ItemName.VenomArrow,40,ItemName.WoodenArrow,35,deconstruct
1341,ItemName.VenomArrow,1339,ItemName.VialofVenom,1,deconstruct
1342,ItemName.VenomBullet,1339,ItemName.VialofVenom,1,deconstruct
1342,ItemName.VenomBullet,1432,ItemName.EmptyBullet,50,deconstruct
1343,ItemName.FireGauntlet,936,ItemName.MechanicalGlove,1,deconstruct
1343,ItemName.FireGauntlet,1322,ItemName.MagmaStone,1,deconstruct
1349,ItemName.PartyBullet,1345,ItemName.Confetti,1,deconstruct
1349,ItemName.PartyBullet,1432,ItemName.EmptyBullet,50,deconstruct
1350,ItemName.NanoBullet,1346,ItemName.Nanites,1,deconstruct
1350,ItemName.NanoBullet,1432,ItemName.EmptyBullet,50,deconstruct
1351,ItemName.ExplodingBullet,1347,ItemName.ExplosivePowder,1,deconstruct
1351,ItemName.ExplodingBullet,1432,ItemName.EmptyBullet,50,deconstruct
1352,ItemName.GoldenBullet,1348,ItemName.GoldDust,1,deconstruct
1352,ItemName.GoldenBullet,1432,ItemName.EmptyBullet,50,deconstruct
1353,ItemName.FlaskofCursedFlames,126,ItemName.BottledWater,1,deconstruct
1353,ItemName.FlaskofCursedFlames,522,ItemName.CursedFlame,2,deconstruct
1354,ItemName.FlaskofFire,126,ItemName.BottledWater,1,deconstruct
1354,ItemName.FlaskofFire,174,ItemName.Hellstone,3,deconstruct
1355,ItemName.FlaskofGold,126,ItemName.BottledWater,1,deconstruct
1355,ItemName.FlaskofGold,1348,ItemName.GoldDust,5,deconstruct
1356,ItemName.FlaskofIchor,126,ItemName.BottledWater,1,deconstruct
1356,ItemName.FlaskofIchor,1332,ItemName.Ichor,2,deconstruct
1357,ItemName.FlaskofNanites,126,ItemName.BottledWater,1,deconstruct
1357,ItemName.FlaskofNanites,1346,ItemName.Nanites,5,deconstruct
1358,ItemName.FlaskofParty,126,ItemName.BottledWater,1,deconstruct
1358,ItemName.FlaskofParty,1345,ItemName.Confetti,5,deconstruct
1359,ItemName.FlaskofPoison,126,ItemName.BottledWater,1,deconstruct
1359,ItemName.FlaskofPoison,209,ItemName.Stinger,1,deconstruct
1378,ItemName.BlueSlabWall,5366,ItemName.BlueSlabWallUnsafe,1,item_transform
1379,ItemName.BlueTiledWall,5367,ItemName.BlueTiledWallUnsafe,1,item_transform
1380,ItemName.PinkSlabWall,5369,ItemName.PinkSlabWallUnsafe,1,item_transform
1381,ItemName.PinkTiledWall,5370,ItemName.PinkTiledWallUnsafe,1,item_transform
1382,ItemName.GreenSlabWall,5372,ItemName.GreenSlabWallUnsafe,1,item_transform
1383,ItemName.GreenTiledWall,5373,ItemName.GreenTiledWallUnsafe,1,item_transform
1384,ItemName.BlueBrickPlatform,134,ItemName.BlueBrick,1,deconstruct
1385,ItemName.PinkBrickPlatform,139,ItemName.PinkBrick,1,deconstruct
1386,ItemName.GreenBrickPlatform,137,ItemName.GreenBrick,1,deconstruct
1387,ItemName.MetalShelf,717,ItemName.TinBrick,1,deconstruct
1388,ItemName.BrassShelf,145,ItemName.CopperBrick,1,deconstruct
1389,ItemName.WoodShelf,9,ItemName.Wood,1,deconstruct
1418,ItemName.DungeonShelf,9,ItemName.Wood,1,deconstruct
1431,ItemName.StarinaBottle,31,ItemName.Bottle,1,deconstruct
1431,ItemName.StarinaBottle,75,ItemName.FallenStar,1,deconstruct
1447,ItemName.WoodenFence,9,ItemName.Wood,1,deconstruct
1448,ItemName.LeadFence,704,ItemName.LeadBar,1,deconstruct
1457,ItemName.ObsidianPlatform,192,ItemName.ObsidianBrick,1,deconstruct
1503,ItemName.SpectreHood,3261,ItemName.SpectreBar,12,deconstruct
1504,ItemName.SpectreRobe,3261,ItemName.SpectreBar,24,deconstruct
1505,ItemName.SpectrePants,3261,ItemName.SpectreBar,18,deconstruct
1506,ItemName.SpectrePickaxe,3261,ItemName.SpectreBar,18,deconstruct
1507,ItemName.SpectreHamaxe,3261,ItemName.SpectreBar,18,deconstruct
1515,ItemName.BeeWings,575,ItemName.SoulofFlight,20,deconstruct
1515,ItemName.BeeWings,1521,ItemName.TatteredBeeWing,1,deconstruct
1522,ItemName.LargeAmethyst,181,ItemName.Amethyst,15,deconstruct
1523,ItemName.LargeTopaz,180,ItemName.Topaz,15,deconstruct
1524,ItemName.LargeSapphire,177,ItemName.Sapphire,15,deconstruct
1525,ItemName.LargeEmerald,179,ItemName.Emerald,15,deconstruct
1526,ItemName.LargeRuby,178,ItemName.Ruby,15,deconstruct
1527,ItemName.LargeDiamond,182,ItemName.Diamond,15,deconstruct
1533,ItemName.JungleKey,1528,ItemName.JungleChest,1,item_transform
1534,ItemName.CorruptionKey,1529,ItemName.CorruptionChest,1,item_transform
1535,ItemName.CrimsonKey,1530,ItemName.CrimsonChest,1,item_transform
1536,ItemName.HallowedKey,1531,ItemName.HallowedChest,1,item_transform
1537,ItemName.FrozenKey,1532,ItemName.FrozenChest,1,item_transform
1543,ItemName.SpectrePaintbrush,3261,ItemName.SpectreBar,8,deconstruct
1544,ItemName.SpectrePaintRoller,3261,ItemName.SpectreBar,8,deconstruct
1545,ItemName.SpectrePaintScraper,3261,ItemName.SpectreBar,8,deconstruct
1546,ItemName.ShroomiteHeadgear,1552,ItemName.ShroomiteBar,12,deconstruct
1547,ItemName.ShroomiteMask,1552,ItemName.ShroomiteBar,12,deconstruct
1548,ItemName.ShroomiteHelmet,1552,ItemName.ShroomiteBar,12,deconstruct
1549,ItemName.ShroomiteBreastplate,1552,ItemName.ShroomiteBar,24,deconstruct
1550,ItemName.ShroomiteLeggings,1552,ItemName.ShroomiteBar,18,deconstruct
1552,ItemName.ShroomiteBar,183,ItemName.GlowingMushroom,15,deconstruct
1552,ItemName.ShroomiteBar,1006,ItemName.ChlorophyteBar,1,deconstruct
1578,ItemName.SweetheartNecklace,1132,ItemName.HoneyComb,1,deconstruct
1578,ItemName.SweetheartNecklace,1290,ItemName.PanicNecklace,1,deconstruct
1589,ItemName.PalladiumColumn,3,ItemName.StoneBlock,5,deconstruct
1589,ItemName.PalladiumColumn,1104,ItemName.PalladiumOre,1,deconstruct
1590,ItemName.PalladiumColumnWall,1589,ItemName.PalladiumColumn,1,deconstruct
1591,ItemName.BubblegumBlock,3,ItemName.StoneBlock,5,deconstruct
1591,ItemName.BubblegumBlock,1105,ItemName.OrichalcumOre,1,deconstruct
1592,ItemName.BubblegumBlockWall,1591,ItemName.BubblegumBlock,1,deconstruct
1593,ItemName.TitanstoneBlock,3,ItemName.StoneBlock,5,deconstruct
1593,ItemName.TitanstoneBlock,1106,ItemName.TitaniumOre,1,deconstruct
1594,ItemName.TitanstoneBlockWall,1593,ItemName.TitanstoneBlock,1,deconstruct
1595,ItemName.MagicCuffs,216,ItemName.Shackle,1,deconstruct
1595,ItemName.MagicCuffs,982,ItemName.ManaRegenerationBand,1,deconstruct
1612,ItemName.AnkhCharm,901,ItemName.ArmorBracing,1,deconstruct
1612,ItemName.AnkhCharm,902,ItemName.MedicatedBandage,1,deconstruct
1612,ItemName.AnkhCharm,903,ItemName.ThePlan,1,deconstruct
1612,ItemName.AnkhCharm,904,ItemName.CountercurseMantra,1,deconstruct
1612,ItemName.AnkhCharm,5354,ItemName.ReflectiveShades,1,deconstruct
1613,ItemName.AnkhShield,397,ItemName.ObsidianShield,1,deconstruct
1613,ItemName.AnkhShield,1612,ItemName.AnkhCharm,1,deconstruct
1614,ItemName.BlueFlare,5380,ItemName.ShimmerFlare,1,item_transform
1702,ItemName.GlassPlatform,170,ItemName.Glass,1,deconstruct
1703,ItemName.GlassChair,170,ItemName.Glass,4,deconstruct
1706,ItemName.BarStool,9,ItemName.Wood,4,deconstruct
1707,ItemName.HoneyChair,1125,ItemName.HoneyBlock,4,deconstruct
1708,ItemName.SteampunkChair,1344,ItemName.Cog,4,deconstruct
1709,ItemName.GlassDoor,170,ItemName.Glass,6,deconstruct
1711,ItemName.HoneyDoor,1125,ItemName.HoneyBlock,6,deconstruct
1712,ItemName.SteampunkDoor,1344,ItemName.Cog,6,deconstruct
1713,ItemName.GlassTable,170,ItemName.Glass,8,deconstruct
1714,ItemName.BanquetTable,9,ItemName.Wood,8,deconstruct
1715,ItemName.Bar,9,ItemName.Wood,8,deconstruct
1717,ItemName.HoneyTable,1125,ItemName.HoneyBlock,8,deconstruct
1718,ItemName.SteampunkTable,1344,ItemName.Cog,8,deconstruct
1719,ItemName.GlassBed,170,ItemName.Glass,15,deconstruct
1719,ItemName.GlassBed,225,ItemName.Silk,5,deconstruct
1721,ItemName.HoneyBed,225,ItemName.Silk,5,deconstruct
1721,ItemName.HoneyBed,1125,ItemName.HoneyBlock,15,deconstruct
1722,ItemName.SteampunkBed,225,ItemName.Silk,5,deconstruct
1722,ItemName.SteampunkBed,1344,ItemName.Cog,15,deconstruct
1723,ItemName.LivingWoodWall,9,ItemName.Wood,1,deconstruct
1724,ItemName.FartinaJar,53,ItemName.CloudinaBottle,1,deconstruct
1724,ItemName.FartinaJar,215,ItemName.WhoopieCushion,1,deconstruct
1725,ItemName.Pumpkin,276,ItemName.Cactus,1,item_transform
1726,ItemName.PumpkinWall,1725,ItemName.Pumpkin,1,deconstruct
1728,ItemName.HayWall,1727,ItemName.Hay,1,deconstruct
1729,ItemName.SpookyWood,9,ItemName.Wood,1,item_transform
1730,ItemName.SpookyWoodWall,1729,ItemName.SpookyWood,1,deconstruct
1731,ItemName.PumpkinHelmet,1725,ItemName.Pumpkin,20,deconstruct
1732,ItemName.PumpkinBreastplate,1725,ItemName.Pumpkin,30,deconstruct
1733,ItemName.PumpkinLeggings,1725,ItemName.Pumpkin,25,deconstruct
1787,ItemName.PumpkinPie,1725,ItemName.Pumpkin,10,deconstruct
1792,ItemName.PumpkinChair,1725,ItemName.Pumpkin,4,deconstruct
1793,ItemName.PumpkinDoor,1725,ItemName.Pumpkin,6,deconstruct
1794,ItemName.PumpkinTable,1725,ItemName.Pumpkin,8,deconstruct
1795,ItemName.PumpkinWorkBench,1725,ItemName.Pumpkin,10,deconstruct
1796,ItemName.PumpkinPlatform,1725,ItemName.Pumpkin,1,deconstruct
1797,ItemName.TatteredFairyWings,575,ItemName.SoulofFlight,20,deconstruct
1797,ItemName.TatteredFairyWings,1811,ItemName.BlackFairyDust,1,deconstruct
1808,ItemName.HangingJackOLantern,8,ItemName.Torch,1,deconstruct
1808,ItemName.HangingJackOLantern,1725,ItemName.Pumpkin,4,deconstruct
1812,ItemName.Jackelier,8,ItemName.Torch,4,deconstruct
1812,ItemName.Jackelier,1725,ItemName.Pumpkin,12,deconstruct
1813,ItemName.JackOLantern,8,ItemName.Torch,1,deconstruct
1813,ItemName.JackOLantern,1725,ItemName.Pumpkin,6,deconstruct
1814,ItemName.SpookyChair,1729,ItemName.SpookyWood,4,deconstruct
1815,ItemName.SpookyDoor,1729,ItemName.SpookyWood,6,deconstruct
1816,ItemName.SpookyTable,1729,ItemName.SpookyWood,8,deconstruct
1817,ItemName.SpookyWorkBench,1729,ItemName.SpookyWood,10,deconstruct
1818,ItemName.SpookyPlatform,1729,ItemName.SpookyWood,1,deconstruct
1830,ItemName.SpookyWings,575,ItemName.SoulofFlight,20,deconstruct
1830,ItemName.SpookyWings,1831,ItemName.SpookyTwig,1,deconstruct
1832,ItemName.SpookyHelmet,1729,ItemName.SpookyWood,200,deconstruct
1833,ItemName.SpookyBreastplate,1729,ItemName.SpookyWood,300,deconstruct
1834,ItemName.SpookyLeggings,1729,ItemName.SpookyWood,250,deconstruct
1844,ItemName.PumpkinMoonMedallion,1225,ItemName.HallowedBar,10,deconstruct
1844,ItemName.PumpkinMoonMedallion,1508,ItemName.Ectoplasm,5,deconstruct
1844,ItemName.PumpkinMoonMedallion,1725,ItemName.Pumpkin,30,deconstruct
1858,ItemName.SniperScope,1300,ItemName.RifleScope,1,deconstruct
1858,ItemName.SniperScope,1301,ItemName.DestroyerEmblem,1,deconstruct
1859,ItemName.HeartLantern,29,ItemName.LifeCrystal,1,deconstruct
1859,ItemName.HeartLantern,85,ItemName.Chain,4,deconstruct
1860,ItemName.JellyfishDivingGear,394,ItemName.DivingGear,1,deconstruct
1860,ItemName.JellyfishDivingGear,1303,ItemName.JellyfishNecklace,1,deconstruct
1861,ItemName.ArcticDivingGear,950,ItemName.IceSkates,1,deconstruct
1861,ItemName.ArcticDivingGear,1860,ItemName.JellyfishDivingGear,1,deconstruct
1862,ItemName.FrostsparkBoots,898,ItemName.LightningBoots,1,deconstruct
1862,ItemName.FrostsparkBoots,950,ItemName.IceSkates,1,deconstruct
1863,ItemName.FartInABalloon,159,ItemName.ShinyRedBalloon,1,deconstruct
1863,ItemName.FartInABalloon,1724,ItemName.FartinaJar,1,deconstruct
1864,ItemName.PapyrusScarab,1167,ItemName.HerculesBeetle,1,deconstruct
1864,ItemName.PapyrusScarab,1845,ItemName.NecromanticScroll,1,deconstruct
1865,ItemName.CelestialStone,899,ItemName.SunStone,1,deconstruct
1865,ItemName.CelestialStone,900,ItemName.MoonStone,1,deconstruct
1866,ItemName.Hoverboard,575,ItemName.SoulofFlight,20,deconstruct
1866,ItemName.Hoverboard,1552,ItemName.ShroomiteBar,18,deconstruct
1924,ItemName.PineDoor,1872,ItemName.PineTreeBlock,6,deconstruct
1925,ItemName.PineChair,1872,ItemName.PineTreeBlock,4,deconstruct
1926,ItemName.PineTable,1872,ItemName.PineTreeBlock,8,deconstruct
1958,ItemName.NaughtyPresent,225,ItemName.Silk,20,deconstruct
1958,ItemName.NaughtyPresent,547,ItemName.SoulofFright,5,deconstruct
1958,ItemName.NaughtyPresent,1508,ItemName.Ectoplasm,5,deconstruct
1970,ItemName.AmethystGemsparkBlock,170,ItemName.Glass,20,deconstruct
1970,ItemName.AmethystGemsparkBlock,181,ItemName.Amethyst,1,deconstruct
1971,ItemName.TopazGemsparkBlock,170,ItemName.Glass,20,deconstruct
1971,ItemName.TopazGemsparkBlock,180,ItemName.Topaz,1,deconstruct
1972,ItemName.SapphireGemsparkBlock,170,ItemName.Glass,20,deconstruct
1972,ItemName.SapphireGemsparkBlock,177,ItemName.Sapphire,1,deconstruct
1973,ItemName.EmeraldGemsparkBlock,170,ItemName.Glass,20,deconstruct
1973,ItemName.EmeraldGemsparkBlock,179,ItemName.Emerald,1,deconstruct
1974,ItemName.RubyGemsparkBlock,170,ItemName.Glass,20,deconstruct
1974,ItemName.RubyGemsparkBlock,178,ItemName.Ruby,1,deconstruct
1975,ItemName.DiamondGemsparkBlock,170,ItemName.Glass,20,deconstruct
1975,ItemName.DiamondGemsparkBlock,182,ItemName.Diamond,1,deconstruct
1976,ItemName.AmberGemsparkBlock,170,ItemName.Glass,20,deconstruct
1976,ItemName.AmberGemsparkBlock,999,ItemName.Amber,1,deconstruct
1989,ItemName.Womannquin,9,ItemName.Wood,20,deconstruct
1993,ItemName.FireflyinaBottle,31,ItemName.Bottle,1,deconstruct
1993,ItemName.FireflyinaBottle,1992,ItemName.Firefly,1,deconstruct
2005,ItemName.LightningBuginaBottle,31,ItemName.Bottle,1,deconstruct
2005,ItemName.LightningBuginaBottle,2004,ItemName.LightningBug,1,deconstruct
2020,ItemName.CactusBookcase,149,ItemName.Book,10,deconstruct
2020,ItemName.CactusBookcase,276,ItemName.Cactus,20,deconstruct
2021,ItemName.EbonwoodBookcase,149,ItemName.Book,10,deconstruct
2021,ItemName.EbonwoodBookcase,619,ItemName.Ebonwood,20,deconstruct
2022,ItemName.FleshBookcase,149,ItemName.Book,10,deconstruct
2022,ItemName.FleshBookcase,763,ItemName.FleshBlock,20,deconstruct
2023,ItemName.HoneyBookcase,149,ItemName.Book,10,deconstruct
2023,ItemName.HoneyBookcase,1125,ItemName.HoneyBlock,20,deconstruct
2024,ItemName.SteampunkBookcase,149,ItemName.Book,10,deconstruct
2024,ItemName.SteampunkBookcase,1344,ItemName.Cog,20,deconstruct
